customer_id,cpf,first_name,last_name,country,state,city,birth_date,income,income_symbol,professional_status,email,phone_number,gender
384bd89a-a564-4099-8ea4-ef4b30078d57,50206561784,Anthony,Larson,Ethiopia,New Hampshire,East Courtney,2003-03-18,85075.75,€,Unemployed,jaywhite@yahoo.com,(139)940-4565x04758,Male
da00ca29-5325-4282-9a27-06b07629e418,85860287704,Leslie,Melendez,Dominica,Wyoming,West Lisa,1978-11-18,93189.73,$,Retired,mcphersonalexandra@hotmail.com,(451)764-1945,Other
9a5702d8-d34c-48e8-af24-2e5797177930,21263332218,Lisa,Luna,Morocco,California,Lowefurt,2007-04-04,34327.69,$,Retired,lking@hotmail.com,941-582-1774,Female
dd9a3a93-6bbf-4959-b23e-443f913757bd,32392693846,Jared,Gardner,Qatar,California,Lake Katherine,1999-02-27,75175.7,€,Self-employed,kathleenlopez@hotmail.com,654.429.9755x253,Female
998a4a47-c105-47c3-b07f-507a5b23217a,29399211568,Frank,Yoder,Japan,New Mexico,Lake Martin,2007-02-18,22299.22,£,Employed,raymond64@key.com,001-831-155-1371x7544,Male
e0652247-c9a3-4965-a7f6-9a81a53cf5dc,91633184234,Kathy,Watson,Cayman Islands,Alaska,Lake Davidbury,1975-02-04,37451.58,$,Employed,wilsonsteven@dunlap.info,370.629.4991x80263,Female
c08ec583-9558-4075-acb8-cf275d82a1e0,82348251515,James,Herman,Cameroon,South Carolina,Rhondaside,1995-11-13,116562.05,€,Student,john47@yahoo.com,001-561-889-5073x4045,Female
e2b9ecb2-a7b1-49b9-8088-c41a9dae4bbb,67344276844,Michael,Williams,India,South Carolina,Johnsonport,1957-08-12,54480.2,£,Employed,garciamichael@yahoo.com,+1-950-907-5550x5136,Other
4517491b-3222-4eae-af19-c18474743e59,41859113435,Linda,Bonilla,Anguilla,Illinois,Swansonport,1960-02-19,24142.77,$,Unemployed,scott63@bowers-smith.com,001-725-519-4077x296,Other
c5da3655-fd97-4ca0-b8a3-d29a628e7fe1,06731663760,Robert,Brown,Taiwan,Pennsylvania,Morrisville,1969-09-23,89038.58,$,Retired,todd46@mckay.com,001-209-019-2075,Other
5513c2ff-e6ce-4885-aabe-b41a08a0dc17,42865310078,Jeffrey,Williams,Hungary,Tennessee,Charleschester,1989-10-23,94386.62,€,Unemployed,masonsmith@hotmail.com,116-832-8607,Male
704a46f8-908c-4719-a727-e7554fcf544b,70270721819,Stephanie,Brown,French Polynesia,Michigan,Rodriguezview,1962-08-08,104830.2,€,Retired,penningtongary@garza-berry.com,340.334.5221,Other
3b1210f1-1def-47ee-a194-fb25f2be5a0c,43624231502,Jennifer,Cooper,Malawi,Kansas,Lake Penny,1986-03-14,106563.6,€,Self-employed,cmoreno@kelly.net,+1-788-969-5842,Other
c2d5b61f-1754-4a88-8bfc-95c4ce5ffdf9,82921506416,Jessica,Henderson,Honduras,Colorado,Carolton,1979-08-28,65910.75,€,Self-employed,april69@huff.com,001-347-909-9906x136,Other
3f709b11-d36d-4f8e-89a1-3a155b3e40d3,22568598000,Christina,Marquez,Mauritania,Kentucky,East Jennifermouth,1981-01-09,67702.92,$,Employed,jamescabrera@hotmail.com,001-427-695-2311,Other
410abad5-50e3-4da5-997c-1cbf3479f094,96415656309,Stacey,Thomas,Saint Martin,Texas,Chavezhaven,1965-09-17,27647.98,€,Self-employed,andrewgraham@rogers.com,(512)659-8293x374,Male
e1a4f851-9362-4252-9807-cac233f8b54c,97721899508,Crystal,Valencia,Burkina Faso,Nevada,South Arielland,2001-12-16,58339.94,€,Employed,kellynicholas@gonzalez.com,+1-690-341-1642,Male
7993adcf-7e1b-4789-99fc-a7031839efd0,29109466738,Sean,Bennett,Malaysia,Missouri,New Savannah,1987-02-26,35015.44,£,Self-employed,rfinley@burns.net,295.402.0757x354,Female
efe6b247-9084-4bdf-a707-7f8941fbe82d,28733404950,Alejandro,Wolfe,Belarus,Ohio,Stoutport,1973-11-13,110433.55,$,Student,harrismary@nguyen.net,993-855-3766x48919,Male
455f6bbe-ddd2-4aed-a346-a1375134e787,34426376866,Tina,Velez,China,Mississippi,East Veronicastad,1984-08-04,53456.44,$,Student,smithjacob@yahoo.com,+1-952-930-2490x988,Male
479254b9-899b-4d97-bf0b-67c09a998d0f,13924817910,Diana,Hunter,Niger,Idaho,West Shannon,1963-12-27,95028.78,$,Student,jonathan68@gmail.com,001-495-089-0113x91938,Female
4be91956-9fff-421a-8a58-c6cfdeffb8be,19951837255,Billy,Bush,Kuwait,Wyoming,Carpenterton,1983-03-22,117251.21,€,Unemployed,james31@gmail.com,698-447-1285,Female
8df4b3ae-f5b2-431e-abe6-a99ebcf335a2,99357786309,Heather,Sanchez,Serbia,Pennsylvania,East Autumn,1968-12-23,31233.55,$,Student,oadams@williams-merritt.com,102.937.2021x4414,Other
eea328e7-8505-4b58-bb63-23aaaee0c0f1,90206119178,Christopher,Gray,Guernsey,Hawaii,Wrighthaven,1994-02-05,38767.15,€,Student,rodriguezebony@hotmail.com,080.954.1726x5308,Female
23b42be0-1b33-4c53-9cc3-076818d27ac0,57236154083,Connor,Pearson,British Virgin Islands,Virginia,Lake Laurabury,2006-03-14,116077.2,£,Employed,fitzgeraldelizabeth@gmail.com,934-412-7903x12713,Male
9ae56e80-7cc1-4b2a-a99c-4375f0578a72,94541729806,Richard,Sanford,Luxembourg,Louisiana,Huertamouth,1969-04-18,78349.55,£,Self-employed,vanessaadams@gmail.com,001-192-482-9285,Male
69351a83-3141-4cbc-b613-1a928d79ac42,01807825922,Daniel,Pearson,Pakistan,Montana,South Nicolefort,1972-09-26,96266.1,£,Self-employed,llopez@yahoo.com,(589)343-6359x56776,Other
cc771368-7a5d-4b41-995c-a66fafaa6d9a,20326432949,Michael,Hill,Ireland,Illinois,Davisborough,2003-02-01,29518.66,$,Student,roybrown@yahoo.com,949.884.9801x2882,Other
3b71be86-78ee-42a5-bfd4-e8d060e84cae,40200769286,Christina,Gordon,Nicaragua,Utah,Lake Jasonton,1993-08-24,111718.25,€,Self-employed,ytapia@gmail.com,851-817-6081,Other
ae6152a6-1830-4efc-bb15-912d02f880df,41609397320,Sheila,Harrington,Vanuatu,Oklahoma,Jeffreyville,1988-02-26,97457.09,£,Student,richardsherman@reyes-martinez.com,692-986-3326x994,Female
8abdac40-828d-412b-8d94-a3b5fb738d31,87661153963,William,Aguilar,Lesotho,Delaware,Chanmouth,1969-09-10,56224.49,$,Retired,christine00@yahoo.com,001-286-853-2586x1163,Female
ea5c074f-9630-46bf-8604-a183fde7dc17,23831778736,Kelli,Nelson,Seychelles,North Dakota,Lake Jessica,1961-05-29,66181.12,€,Student,kimberly78@gmail.com,019.454.6696,Other
47728a04-455c-4073-a80b-0e96dc665009,58227294014,Nicholas,Price,Panama,Kentucky,Kington,1998-10-24,112813.73,$,Retired,nedwards@thomas.com,027-464-4851x8645,Other
53f324f3-7378-4d16-a20b-1e0168e46a3e,80107767341,Daniel,Wright,Suriname,Montana,South Triciaberg,2005-06-16,116154.26,$,Retired,nancy47@mcfarland.biz,796-423-2223x2049,Female
d41409a0-6702-477f-8ffd-bfa3316770dd,49501473589,Dustin,Johnson,Canada,New Mexico,Port Bethtown,1964-11-27,84867.42,€,Student,michael90@arnold-nielsen.com,001-008-867-3551x268,Other
1f2164b8-2f97-4c73-bf73-63c84e3f76e5,55679976048,Patricia,Lee,Turkmenistan,Oklahoma,Elizabethstad,1981-08-11,39104.1,$,Employed,hilljamie@hotmail.com,535.854.1724x333,Male
750786a4-b70b-4036-b417-a6a71f8aa013,13135796884,Amanda,Howard,Belize,Alaska,Amystad,1977-04-26,117491.77,£,Unemployed,qperry@martinez-martinez.org,643-342-8745x643,Other
6bcb778d-02e3-458d-a2c7-185d6ff35852,23013919493,Susan,Thompson,Montserrat,California,Ericamouth,1961-11-13,54966.44,€,Unemployed,castroalex@ellison.com,(037)481-5310x3484,Male
a0a4f033-26c7-4683-89e1-a55f53b2a758,88024948605,Marcus,Lopez,Zambia,North Carolina,Cassandraberg,1979-09-16,25234.94,$,Unemployed,navarrostephanie@hotmail.com,001-667-935-1220x28008,Male
490917fd-96c1-408b-8f10-98d324a49d38,59178317509,Dominique,Cobb,Brazil,Idaho,Michaelborough,1959-08-23,40942.78,£,Self-employed,walkertamara@long.info,(306)639-5805,Other
261f671d-c7d4-4220-aac6-2800c6823536,39667063267,Stacy,Cooper,Bosnia and Herzegovina,Minnesota,Smithville,2004-07-26,22121.08,£,Student,jasonwhite@yahoo.com,436-364-8288,Male
6f63028d-a111-46e5-a0ec-d8747da943cb,15232497901,Scott,Turner,Russian Federation,Nevada,New Danielleville,1982-12-17,27711.32,$,Student,rtucker@fischer-smith.com,001-219-915-5303x00516,Female
e50b46ec-03c9-4e27-b809-37b19956032b,07462174391,John,Ruiz,Turks and Caicos Islands,Delaware,East Kristinchester,1990-09-30,102947.25,£,Unemployed,garciakatherine@miller.com,740-157-2304x7580,Female
b9005efc-b283-45bc-a398-90298b4134af,43956828470,Rachel,Thompson,Venezuela,Rhode Island,Brownfort,1980-07-25,66482.71,$,Retired,mendezpreston@ellis-pena.info,473-276-4797x5622,Other
539d79a9-ee37-4312-92a2-cc7ef67d462f,32946953491,Derrick,Green,Western Sahara,Oregon,North Brandonside,1973-12-04,48042.97,$,Self-employed,donnamorgan@hotmail.com,+1-771-105-0468x170,Female
d16f0d05-f0d4-44c3-bbdb-effecab82c86,79132276567,Laura,Beck,Gibraltar,Vermont,Port Paulton,2001-09-07,57364.27,€,Employed,jonesmargaret@gmail.com,001-647-394-5114x38103,Female
63bd048d-66ce-4115-b28c-4be94b93fe7c,88353167409,David,Santos,Netherlands,Idaho,West Douglasview,2007-01-12,32313.72,$,Student,andrew82@rivas-bautista.com,7991134434,Female
7455d0c3-5ae4-4edd-acb8-4f643765a25f,03359324102,Christy,Smith,Congo,North Dakota,Cooperberg,1955-04-28,75854.98,£,Retired,nicholas77@yahoo.com,001-330-001-7776x72131,Male
49d7b177-7200-42a4-8700-6c244b5d7593,07587320822,Stacey,Simmons,Djibouti,Connecticut,West George,1992-12-28,98482.74,€,Unemployed,awolfe@hotmail.com,(023)919-5684x146,Other
b026284f-b639-4c05-9df0-cb14896dc90b,05079401648,Christy,Church,Angola,New Jersey,Lake Christine,1993-10-28,74532.13,$,Self-employed,nguyenkatrina@yahoo.com,+1-871-081-1361x6924,Other
62c106d9-b71d-4407-985b-915153c15bb7,89004643290,Nicole,Duran,Argentina,Georgia,Paulland,1998-06-06,101836.05,£,Unemployed,denise51@hotmail.com,522.160.6603,Female
6e854766-2adf-4c59-b18b-ced80ae65070,09824565817,Timothy,Lopez,Faroe Islands,Alaska,Port Robertstad,1996-01-04,33814.58,£,Student,kevin85@lawrence.com,083-982-8551x63643,Male
1c808271-e2e9-49b7-8a2c-f5130f041b65,02716149607,Nichole,Duffy,Guinea-Bissau,Texas,East Michaelstad,1974-09-21,30849.61,$,Unemployed,fschaefer@elliott.com,5349211581,Male
cf768948-dede-4e78-a496-186194ae99a8,14712544295,Brooke,Simpson,Costa Rica,Montana,East Johnmouth,1984-11-01,53148.06,€,Self-employed,jmiller@dean.biz,335.418.4993x08554,Male
c1f595a1-fb7d-46d5-8bee-a0bd8afe1365,17521485092,Sean,Pitts,Libyan Arab Jamahiriya,Missouri,New Jose,2003-11-06,40591.36,$,Retired,lerobert@long-owens.net,879.586.5402,Male
9b427573-39a6-42dd-80c6-2494321ddb5c,14545423817,Pam,Gardner,Holy See (Vatican City State),Utah,West Anthony,1985-11-09,79507.58,$,Self-employed,mjackson@lowe.com,+1-811-033-3750x567,Male
193382b8-829a-4b7d-a9a7-33dc6d1a7da7,83445999899,Thomas,Williams,Saint Helena,South Dakota,Jenningsview,1981-01-01,23439.63,€,Self-employed,richardmichael@diaz.com,001-660-186-9326x261,Other
43bb6a95-2614-4501-b2c1-b2cadc36eb88,19315788265,Michael,Hancock,Nepal,Indiana,Wrighttown,1958-03-22,21253.33,€,Employed,bishopbarbara@gmail.com,666.474.0325,Male
15bba462-10bb-4549-8821-285b3b069e57,95916622899,Susan,Le,Kiribati,North Dakota,Lake Kari,1963-08-24,42159.79,$,Unemployed,gailflores@young.com,(268)600-7613,Other
bf1c491b-4737-43fc-b8ec-fd6f1ada0bc3,34386413804,Joshua,Black,Benin,Virginia,Baxterland,1985-01-18,103479.8,€,Unemployed,lhubbard@carroll.com,(904)833-0189x994,Female
eb6b7fb0-48ff-470f-b235-818e2e441dfe,77888990975,Amber,Moore,Angola,Rhode Island,Lake Stanley,1985-12-05,97220.32,$,Self-employed,bparsons@hotmail.com,679.476.6194,Female
7967da75-6c6f-4f37-a131-951285b4ed29,08059256432,Crystal,Kelly,Oman,Montana,Port Justin,2007-01-24,57025.43,£,Student,ablanchard@gmail.com,(590)428-8089x32628,Other
e53c2f1b-803b-479f-9927-8384efbecfc0,68588385708,Ronald,Smith,Malawi,Utah,Perezland,1970-05-30,95620.98,$,Student,davidhiggins@johnson-long.com,+1-730-817-7290x43556,Other
d2b18561-2414-4f51-8e6b-25ccc9cc0ca5,77217724350,Anthony,Richardson,Argentina,Rhode Island,Port Christian,1985-03-15,105337.41,£,Employed,johnsonrobert@yahoo.com,+1-318-804-0197x25391,Male
734cb04f-7b2f-427f-a312-62dc97113512,90503226548,Erin,Rodgers,Cameroon,New Hampshire,Port Paulton,2007-02-21,22347.72,£,Retired,kyle65@hotmail.com,+1-869-775-0884x716,Female
715ad045-4db5-4235-94ed-cd9308ead984,82555533478,James,Cox,Nicaragua,Wisconsin,Burnettport,2000-09-15,58204.72,$,Employed,gzamora@hotmail.com,001-988-803-0095,Other
b4e94bdf-5ead-4f35-b191-972afefe8dee,75983127616,Brittany,Chen,Holy See (Vatican City State),Arkansas,West Joshuastad,1984-11-10,24874.7,$,Unemployed,howellmarcus@gmail.com,9440704039,Other
695814ee-5fe0-46a5-8e11-f293e03d6870,23873110865,Jeffrey,Silva,Christmas Island,Washington,West Shannonton,2005-06-28,100279.93,€,Unemployed,omedina@garrett.com,(382)324-8685,Female
49a68b6f-a0bf-4aa9-a7fd-2a29fa572e47,76323042401,Brandon,Lin,Armenia,South Dakota,North Johnhaven,1987-12-21,84346.02,€,Self-employed,melissabennett@stone-phillips.com,8837778355,Male
15dee780-0a67-49c4-81fb-cb5ed11a59ec,51788059840,Peter,Brewer,Armenia,Connecticut,New Amandaside,1992-06-01,37431.98,€,Employed,nathansmith@blankenship.com,001-822-322-1961,Female
746e949b-9787-4567-88ea-cbbe0d28500f,30302852603,John,Benson,Tunisia,Michigan,Cynthiaburgh,1968-12-30,38308.38,€,Unemployed,jsnyder@joseph.info,0242726655,Male
f3c9ad8f-acc3-4d85-88a7-360bc2f0ed77,16332983884,Tanya,Drake,Oman,Oklahoma,Lopezborough,1984-03-12,92672.2,€,Employed,brad68@brewer.biz,041.254.0926,Female
e8ea4310-60f7-455e-b7ed-60bf96e96296,43555796038,Amber,Sanchez,Canada,New Hampshire,Danielville,1997-09-21,33149.08,$,Self-employed,normandavid@hotmail.com,001-812-561-2470x0457,Other
b01dfd3b-dfd7-454b-b251-0759e0e61df4,74687240674,Devin,Gill,Micronesia,Utah,Parkerview,1983-04-18,63431.69,$,Self-employed,kellymunoz@yahoo.com,260.902.1606x7706,Male
76ab9d89-2941-4264-989f-f53277d5b858,49513900436,Ann,Norton,Korea,New York,Ernesthaven,1962-12-19,105672.3,£,Student,harold86@gmail.com,(847)578-1530,Female
ad04309e-0b01-4f06-aa22-f23690b75278,05440928995,Erica,Cox,Timor-Leste,Minnesota,Scotttown,1958-12-31,43068.98,$,Unemployed,karen41@lee-kirk.biz,+1-237-236-2700x7746,Female
ffceb8a6-204d-4824-bd82-260c7ffd561c,79536086344,Edward,Jarvis,Isle of Man,Connecticut,Davidfurt,1977-09-12,52388.67,$,Retired,felicia62@allen.com,+1-037-085-0479x8959,Female
145c288c-5b04-46d1-98f8-2936243d9862,38744996268,Tammy,Friedman,Central African Republic,New Jersey,New Sheryl,2000-01-11,109026.08,$,Unemployed,claytoncopeland@taylor.com,+1-259-586-1859x62427,Male
47cda026-2039-4e18-a505-f795499f0e6d,92531796517,Edward,Singh,Bouvet Island (Bouvetoya),Illinois,Wongburgh,1959-05-16,24092.43,$,Retired,hchavez@stuart.com,567.021.9434x8571,Male
ed73153a-1fa8-4dd2-bf92-b0c08a8aad78,75068921548,Thomas,Hebert,Congo,Hawaii,Port Lisafurt,1965-05-14,44986.98,€,Employed,jennifer27@bullock.com,(515)840-7951x72457,Female
c4d5655f-aebf-4ec2-9654-73dec5927823,60724576304,Terri,Gonzales,Andorra,Delaware,Joneshaven,1961-03-15,25390.52,$,Retired,hannaduane@yahoo.com,5481647983,Male
d9fc3203-1c76-4ae0-b5da-3fef6b9dbf57,59699841753,Sarah,Rivera,Dominican Republic,Nevada,Sullivanhaven,1965-09-23,88521.76,£,Student,courtneyanderson@yahoo.com,001-976-320-6690x8197,Male
ce072460-b16b-46c5-b209-fdc9e55c99d2,06278271010,Joseph,Thompson,Ethiopia,Missouri,New Kimberlyside,1991-09-30,48036.58,$,Employed,thompsonmaria@hotmail.com,106.296.4706,Male
c2a4b74a-c2b3-4f64-9e8d-64fd8719a207,48967115725,Kevin,Mays,Armenia,Missouri,New Adamfurt,1979-08-25,31933.53,€,Employed,morrisjennifer@gmail.com,(721)963-5656x239,Female
1111634d-c5a4-496b-aa89-6c364a090348,61322310807,Sergio,Walker,Congo,Illinois,Whiteport,1970-07-18,80648.23,£,Student,jamesyoung@hensley.biz,+1-496-944-2992x4926,Female
470d11b4-3ce5-47e5-ba36-9e44df6645fc,33266163095,Lauren,Dodson,Nepal,Maine,Dennisview,1966-01-05,72463.9,£,Unemployed,teresa05@little.com,2309839131,Other
05083d40-9463-43ea-afd0-4c61267ec0dd,62008755452,Steven,Robinson,San Marino,Delaware,Lake Jennifer,1999-06-20,109592.13,£,Retired,chavezkaren@gmail.com,+1-969-681-2936,Male
77bd85ea-eb59-4281-a5aa-f2c03fc14171,51310708134,Kristi,Reyes,Congo,South Dakota,West Tiffany,1995-02-19,83966.32,€,Employed,connerstephanie@campbell.com,(642)404-5927,Other
92f2d01b-d5b4-42cd-a56d-9b75ceb9ef21,02855668220,Stephen,Johnson,Mauritania,Utah,New Amyville,1963-10-16,96947.58,£,Self-employed,paul27@obrien.com,+1-696-044-2937x28391,Female
402cc2a3-36f9-453b-980c-c9a1767032ee,19738593000,Cameron,Edwards,Saint Kitts and Nevis,Georgia,Phyllisburgh,1955-03-07,91024.83,£,Student,wcarter@hernandez.biz,001-759-318-9321x60332,Male
0d43b9c3-99c2-4060-9306-d956dde9d34f,37580206463,Anita,Miller,Finland,California,Nguyenbury,1977-03-20,111834.62,£,Self-employed,christopher30@yahoo.com,(159)657-3157,Other
0216f80b-9a45-4f37-b61e-d93f537c051f,52203571748,Sarah,Campos,Albania,Ohio,New Amy,1984-07-24,95895.49,£,Student,madisonespinoza@burgess.com,+1-680-821-7263x11169,Male
faef72c7-82d8-452e-8d46-d5cd3ff8dde0,86018753197,Heather,Drake,Jordan,New York,Douglasfurt,1995-10-26,96934.89,€,Employed,smithtimothy@hall-hernandez.com,(703)389-5414x2998,Male
2c4b0acb-b49a-466c-8568-e9690a592847,14748242850,Jasmine,Schroeder,United Kingdom,Nevada,Port Michelle,1969-12-09,43104.03,£,Unemployed,bullocksamuel@gmail.com,238.455.5971x9303,Female
bfd7c3f9-74cb-4470-95fa-cb01e92d3a4f,94748611456,Brittany,Shelton,Hungary,Alabama,Brooksmouth,1987-05-01,37582.32,€,Self-employed,myerslynn@hotmail.com,075-856-2868,Other
ee49e860-7ca1-4b79-8398-8dfaa2791e06,02236956100,Megan,Goodman,Tonga,Kentucky,Lake Michaelshire,1978-11-28,103876.29,£,Unemployed,allentina@gmail.com,001-543-717-2754x521,Male
6444738e-c1e2-4a04-a9e4-3ab21f05e340,15317294878,Aaron,Smith,Kyrgyz Republic,Mississippi,New Tracytown,1990-03-07,77251.64,$,Self-employed,kevingordon@hotmail.com,472.206.6430,Female
ae7dd540-9fd7-4b47-a911-364933803ccc,57760199821,Raven,Wilson,Sudan,Washington,Port Natalie,1963-11-02,43202.34,€,Student,williamwalker@goodman.com,+1-748-899-0417,Other
e77d2782-c86b-4d6c-9273-4d08e454f6f0,01886587345,Anthony,Murray,South Africa,Illinois,Johnsonfort,1985-02-08,50964.72,$,Retired,lauragarcia@baxter.com,(447)677-1964x516,Male
be646b89-943b-4138-aed8-e819a54f0b78,82040819525,Daniel,May,Nigeria,Delaware,Lake Raymondstad,2000-12-15,100415.04,$,Student,brian66@moore-saunders.com,+1-946-348-9503x17531,Other
d94e4baa-0ef6-40d0-8d82-5a7ad37d9b4b,90934554862,Nicholas,Miller,Ghana,Minnesota,Laurenstad,1988-02-07,89432.79,€,Unemployed,chapmanmichael@yahoo.com,+1-091-298-7460x89112,Male
eb654cc9-bfbc-465a-b17f-da0847bc5e32,06572756548,Lauren,Park,Estonia,Washington,New Amy,1995-04-05,109560.76,$,Employed,david53@wallace-santos.net,001-898-884-7805x8680,Male
098c04a3-eae3-483c-9728-cf0aac198a8e,97922727801,Rachel,Gamble,Guatemala,West Virginia,Ashleyfort,1984-07-01,50738.74,$,Unemployed,qhowe@yahoo.com,297.233.6599x24886,Other
629bf741-bac5-4f5a-8072-62891cfd80fc,68903109503,Jesse,Gonzales,Jordan,Missouri,South Katelynstad,1972-05-04,96103.85,€,Retired,smithjonathan@figueroa.info,001-269-795-8043x0279,Female
e6ea9d4d-158b-4d0f-8603-7a538b852184,31919131060,Joshua,Rodriguez,Equatorial Guinea,Oklahoma,New Leslie,2003-06-01,102365.85,£,Retired,teresa08@gmail.com,381-345-1130x68536,Other
a114cccc-977b-4562-ba3b-1d48a6af5aef,33304577670,Maria,Graves,Holy See (Vatican City State),Missouri,Lake Nancy,1983-03-14,83764.73,£,Student,tstevenson@gmail.com,(754)946-9750x2106,Female
1670cbf8-a95f-4d3f-a866-8361916beaf2,39448803745,Ryan,Davis,Falkland Islands (Malvinas),Maryland,Michaelhaven,2002-02-10,69001.73,$,Employed,youngbianca@hotmail.com,5138249618,Female
9a14ca50-f3e3-40ca-8029-c5f15139ffe6,66981066580,Ryan,Lewis,Gambia,South Dakota,Lake Robert,1995-10-21,54566.06,€,Student,kimberly99@jackson-gross.biz,+1-318-439-2469x934,Female
0ffc19d3-3e44-4423-9f7c-6fd6423ae04a,15046384418,David,Jackson,Macedonia,Idaho,North Sonyachester,1975-02-11,62755.17,£,Unemployed,rwood@hutchinson-hayes.info,(671)483-2524,Other
64506ab9-4ebe-4128-9d81-335268649d9c,84658705273,Christopher,Martinez,Montenegro,Texas,South Susan,1966-12-29,68142.8,€,Unemployed,deniselopez@yahoo.com,926-784-6622x6367,Female
57a43d68-bd33-49e1-a702-f6f08d44aacb,43362862721,Aaron,Harper,Zimbabwe,South Carolina,Zacharyside,1994-11-18,113264.43,€,Retired,bonnie40@gmail.com,001-294-904-2601,Other
23048916-4c1c-43ce-9132-8eff16269bc1,98600100135,Matthew,Martin,Russian Federation,New Hampshire,Johnsonborough,1976-06-19,110599.42,€,Student,raykevin@hotmail.com,001-783-447-0272x598,Other
df9c2d67-2c42-414a-870a-d785baf58ceb,71254844686,Lindsey,Jackson,Denmark,New Jersey,North Rachelbury,1971-03-06,69241.73,$,Student,dylanschultz@hotmail.com,(089)617-2466x57505,Female
c8779b12-830e-46b3-9b81-c7e8d797e4b9,06351906300,Lori,Williams,New Zealand,Wisconsin,East Jamesbury,1999-02-15,69658.82,£,Student,palmerjacqueline@sanders.com,798.025.8828,Other
5243d96a-ed07-4590-8556-bd6d6a738973,23281053947,Aaron,Briggs,Bahrain,Delaware,Lake Kimberlyberg,1973-10-10,31501.32,$,Unemployed,murrayantonio@hill.com,+1-447-625-1987,Male
60db3dea-ca6a-4f88-9449-222864b1d63e,95804573950,Nicholas,Johnson,Japan,Maine,New William,1997-06-26,34991.21,£,Unemployed,mackjulie@yahoo.com,538-332-2910,Female
32330ddd-8866-42fa-b454-bace84ace977,87188402647,Denise,Daniels,Benin,Nevada,New Michaelfurt,1995-04-28,40870.07,$,Self-employed,walkerjohn@yahoo.com,381.784.6491x788,Male
3ac4eb92-0207-4790-a800-9996138c96dd,50868151262,Kathryn,Rodgers,Azerbaijan,Arizona,Ambermouth,1996-02-04,111432.97,$,Student,bstephens@stevenson.com,+1-496-534-9318x2227,Female
e458b44e-fb1d-416d-87d6-3386338ca471,93986738193,Katherine,Hudson,Liberia,Massachusetts,North Susan,1992-03-24,42979.83,€,Self-employed,pglass@yahoo.com,+1-443-383-7358x27650,Male
d97ac659-340e-4681-b3b9-f64381dff9a6,33969447470,Brandi,Ponce,Macao,Louisiana,West Angela,1981-06-06,25029.97,$,Self-employed,duncanteresa@parker-carrillo.com,(149)141-4260x71019,Female
d451f95e-d24f-43dc-b4c0-d184b26f349c,10613536487,Jacob,Abbott,French Guiana,Tennessee,North Staceyfort,2005-12-04,85528.49,$,Self-employed,rodriguezcatherine@brown.org,401.182.2231x021,Other
29d839d7-c58f-4fad-a6d0-9f1d65c95c90,12552052029,John,Bowers,Zimbabwe,Connecticut,Richardland,1979-09-09,49320.71,$,Employed,veronicaalvarez@hotmail.com,(272)849-8609,Female
a61a8e3e-42c4-4f00-bf31-a68954da0d66,08221461504,Michele,Bishop,Lao People's Democratic Republic,Kansas,Port Jennifer,1974-01-20,69000.39,£,Employed,melissasullivan@gmail.com,001-621-506-3504,Female
04cfcf17-3ea5-4642-a7b2-9de3e384c268,34374877363,Christopher,Thomas,Palestinian Territory,Oregon,Port Bridgetstad,1968-10-20,42842.56,$,Unemployed,martinezian@gmail.com,(118)108-8398x1604,Other
4c82a147-7a5f-4458-9bba-77411e715161,52289418005,Deanna,West,Nepal,Delaware,Port Melissa,1963-04-08,106625.55,€,Retired,sandramartin@yahoo.com,552.126.5502x400,Female
67f3a624-173c-4eb4-8184-492d132d73be,37781231651,Yesenia,Fuentes,Saudi Arabia,Illinois,New Tanya,1993-01-29,68595.77,£,Unemployed,emily87@monroe.com,001-588-483-3595x5292,Female
10a09957-9baf-42f7-8964-756acc74183b,48255106049,Dennis,Webb,Eritrea,Alaska,Gregoryport,1974-05-23,106298.19,€,Self-employed,emily42@davis-benitez.com,(554)961-1376x8076,Other
80e61c6f-9307-4e7c-a3e2-d86a0944ec2b,98401860199,Jenny,Vargas,El Salvador,Utah,Stevenview,1988-10-07,65813.2,$,Student,smithalexandra@johnson.com,007-737-5456,Female
6c671bbf-6fb0-47ca-b3c8-318a61250129,15913064429,Tracie,Keller,Chad,Minnesota,Port Betty,2001-10-02,44922.51,$,Student,kmoore@hotmail.com,496-234-6712,Female
ebfec3f7-77b6-4e22-885b-66c5ac4141d5,13745124600,Joseph,Palmer,Hungary,North Dakota,East Troy,2005-10-07,30044.13,€,Student,rparker@benjamin.com,693-372-3035x85984,Other
9e92072b-5cee-4c2a-aa85-20ea64391b02,85655752417,Mary,Vaughn,Niue,Georgia,New Bryan,1980-02-09,53696.92,€,Student,marycooper@hotmail.com,+1-554-529-7627x178,Female
815c9fa2-7625-4985-83dd-621b89dc7287,76170038209,Valerie,Walker,Zimbabwe,Oklahoma,North Matthewton,1959-02-24,98183.72,£,Retired,graymichael@martinez-flores.com,2567899323,Male
ef81b4c8-37e1-42ae-a0a4-93791be079a1,07404375428,Hector,Gates,Tunisia,South Dakota,North Robertport,1983-02-17,50678.42,$,Employed,rhodesmichelle@cabrera-lopez.com,(979)643-1331,Female
a457e865-5d8c-4c4f-b7e0-f7a56a4ed2c8,45369588198,Jon,Griffin,Puerto Rico,Wyoming,Cainville,1968-02-18,106062.21,€,Employed,abauer@fox.com,9127333834,Male
